plan_id/id,id,state,tipo_proceso/id,clasificacion_id/id,nombre_proyecto_idu,centro_costo,nombre_punto_inversion,dependencia/id,dependencia/name,description,presupuesto,fuente/id,plazo_de_ejecucion,unidad_meta_fisica/id,cantidad_meta_fisica,localidad,fecha_radicacion,fecha_crp,fecha_acta_inicio,tipo_proceso_seleccion/id
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_34,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_13,Mantenimiento de troncales,23623,TRONCALES TRASNMILENIO,__export__.hr_department_32,DTM,Mantenimiento de troncales,714000000,__export__.plan_contratacion_idu_fuente_4,12 meses,Priorización por parte de la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
,,,,,,,,,,,,,,,,,,,,
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_35,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,"Consultoria Project Finance (DOTS, Marco Institucional y otros)",6.000.000.000,__export__.plan_contratacion_idu_fuente_5,8 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_36,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Personal Project Finance,1.000.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_37,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Consultoría Estructuración Legal,3.000.000.000,__export__.plan_contratacion_idu_fuente_5,13 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_38,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Personal Jurídico IDU,252.000.000,__export__.plan_contratacion_idu_fuente_5,13 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_39,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Elaboración Pliegos de Condiciones y Evaluación Licitación,700.000.000,__export__.plan_contratacion_idu_fuente_5,13 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_40,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,"Consultoría (Diseños, Material y Merchandising)",2.330.000.000,__export__.plan_contratacion_idu_fuente_5,8 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_41,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Equipos Audiovisuales y Supplies,81.000.000,__export__.plan_contratacion_idu_fuente_5,8 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_7
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_42,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Personal Comunicaciones,720.000.000,__export__.plan_contratacion_idu_fuente_5,8 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_7
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_43,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Foro internacional,498.000.000,__export__.plan_contratacion_idu_fuente_5,1 mes,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_7
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_44,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Estudio ambiental y complementario predio Gibraltar,3.000.000.000,__export__.plan_contratacion_idu_fuente_5,6 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
,,,,,,,,,,,,,,,,,,,,
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_45,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Apoyo técnico,3.960.000.000,__export__.plan_contratacion_idu_fuente_5,16 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_46,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Cooperación con Francia,900.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_47,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Capacitacitaciones Comisiones de Estudios,400.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,4,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_48,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,"Seminarios en DOTS, Férreos y otros",600.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,2,Metropolitana,2014-02-01,2014-03-15,2014-03-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_7
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_49,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Personal IDU,3.600.000.000,__export__.plan_contratacion_idu_fuente_5,16 meses,UN,1,Metropolitana,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_50,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Topografía de predios,500.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,50,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_51,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Estudio titulos,500.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,50,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_52,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Estudios Socio Prediales,1.000.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,50,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_53,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Avalúos,500.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,50,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_54,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Compra de predios para construcción,13.400.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,50,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_9
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_55,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Predios asociados a DOTS,1.059.000.000,__export__.plan_contratacion_idu_fuente_5,12 meses,UN,,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_9
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_56,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_12,PRIMERA LINEA METRO,20908,PROYECTO INSTITUCIONAL PRIMERA LINEA METRO,__export__.hr_department_36,DTD,Ajuste contrato diseños por tasa de cambio y otros,6.000.000.000,__export__.plan_contratacion_idu_fuente_5,10 meses,UN,1,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_57,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_13,APOYO TECNICO Y LOGISTICO,20061,APOYO TECNICO Y LOGISTICO ASESORIAS,__export__.hr_department_12,DTGC,"Proyección de 27 contratos de prestación de servicios profesionales y de apoyo a la gestión por un plazo de ocho (8) meses por valor de $1.174.760.000. El detalle de cada contrato se tiene en un Plan de Contratación PSP vigencia 2014.

La diferencia $11.103.929.000 radica en que para el año 2013 solo se cuenta con 27 necesidades de contrato, por lo tanto  el  aumento de estas depende de las prefactibilidades, factibilidades y proyectos a ejecutar que se requieran financiar con recursos Transmilenio S.A.",12.278.689.000,__export__.plan_contratacion_idu_fuente_33,8 meses,Contratos PSP 2014,27,Entidad,2014-04-01,2014-05-01,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_7
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_58,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_14,ESTACIONAMIENTOS PUBLICOS,20246,ESTACIONAMIENTO DISUASORIO: AUTOPISTA NORTE CON CALLE 183,__export__.hr_department_36,DTD,Estudio y diseño del estacionamiento disuasorio de la Autopista Norte en la calle 183,250.000.000,__export__.plan_contratacion_idu_fuente_15,10 meses,1,UN,Usaquén y Suba,2014-08-01,2014-11-15,2014-11-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_59,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_14,ESTACIONAMIENTOS PUBLICOS,21370,FONDO DE ESTACIONAMIENTOS,__export__.hr_department_36,DTD,Fondo de estacionamientos,12.500.000.000,__export__.plan_contratacion_idu_fuente_25,10 meses,1,UN,Engativá,2014-08-01,2014-11-15,2014-11-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_60,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_14,ESTACIONAMIENTOS PUBLICOS,23597,ESTACIONAMIENTO DISUASORIO: Avenida CARACAS CON CALLE 11,__export__.hr_department_36,DTD,Estudio y diseño del estacionamiento disuasorio de la Avenida Caracas con calle 1,250.000.000,__export__.plan_contratacion_idu_fuente_15,10 meses,1,UN,Santa Fe y Candelaria,2014-08-01,2014-11-15,2014-11-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_61,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_14,ESTACIONAMIENTOS PUBLICOS,23598,ESTACIONAMIENTO DISUASORIO: PORTAL AMÉRICAS,__export__.hr_department_36,DTD,Estudio y diseño del estacionamiento disuasorio en el portal Américas,250.000.000,__export__.plan_contratacion_idu_fuente_15,10 meses,1,UN,Bosa y Kennedy,2014-08-01,2014-11-15,2014-11-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_62,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_14,ESTACIONAMIENTOS PUBLICOS,23599,ESTACIONAMIENTO DISUASORIO: PORTAL CALLE 80 CARRERA 102,__export__.hr_department_36,DTD,Estudio y Diseño del estacionamiento disuasorio en el portal calle 80 con carrera 102,250.000.000,__export__.plan_contratacion_idu_fuente_15,10 meses,1,UN,Engativá,2014-08-01,2014-11-15,2014-11-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_63,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_14,Sistema integrado de Tte.  Rutas SITP,20844,"CONSERV RUTA SITP G2 LC7,5,9,10,15,16,19",__export__.hr_department_32,DTM,Estudio y diseño de la Avenida laureano Gomez en el tramo comprendido entre la calle 170 y la calle 193,1.334.636.000,__export__.plan_contratacion_idu_fuente_16,12 meses,Proceso en curso,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_64,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_14,Sistema integrado de Tte.  Rutas SITP,20850,"CONSERV. RUTA SITP G1 LC1,2,3,6,12,13,18",__export__.hr_department_32,DTM,Interventoría del estudio y diseño de la Avenida Laureano Gómez en el tramo comprendido entre la calle 170 y la calle 193,1.334.637.000,__export__.plan_contratacion_idu_fuente_16,12 meses,Proceso en curso,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_65,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_20,__export__.plan_contratacion_idu_clasificador_proyectos_15,AV.LAUREANO GOMEZ AVENIDA NOVENA (K9),20977,AV.L.GOMEZ AK9 D AV.SAN JOSE ( CLL 170) - CALLE 193. (TRAMO CL 170 A CALLE 183),__export__.hr_department_66,DTDP,Adquisición predial  para el proyecto Av. L. Gómez - Av. San José - (Cll 170) - Cll 193 - (Tramo Cll 170- Cll 183).,19.146.000.000,__export__.plan_contratacion_idu_fuente_5,13 meses,Unidad predial,91,Usaquén,,2014-05-30,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_66,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_19,__export__.plan_contratacion_idu_clasificador_proyectos_15,AV.LAUREANO GOMEZ AVENIDA NOVENA (K9),20977,AV.L.GOMEZ AK9 D AV.SAN JOSE ( CLL 170) - CALLE 193. (TRAMO CL 170 A CALLE 183),__export__.hr_department_66,DTDP,Reconocimiento económico a Unidades sociales  para el proyecto Av. L. Gómez - Av. San Jose -( Cll 170) - Cll 193 - ( Tramo Cll 170- Cll 183).,600.000.000,__export__.plan_contratacion_idu_fuente_5,13 meses,Unidad Social,67,Usaquén,,2014-06-30,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_67,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_15,AV.LAUREANO GOMEZ AVENIDA NOVENA (K9),20984,AV.L.GOMEZ AK9 D AV.SAN JOSE ( CLL 170) - CALLE 193.,__export__.hr_department_36,DTD,Estudio y diseño de la Avenida Laureano Gómez en el tramo comprendido entre la calle 170 y la calle 193,858.162.800,__export__.plan_contratacion_idu_fuente_5,8 meses,1,UN,Usaquén,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
